asof_date,ticker,signal_name,value,confidence,posts_analyzed,calculation_method,search_terms
2024-02-21,NEXOY,SENTIMENT_RDDT,-0.48448157046972506,0.12,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-02-22,EA,SENTIMENT_RDDT,0.6648032730667538,0.44,0,fallback_no_data,"ea, electronic arts, ea games"
2024-02-22,TTWO,SENTIMENT_RDDT,0.7037031117296414,0.26,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-02-22,NTES,SENTIMENT_RDDT,0.7492682665586471,0.02,0,fallback_no_data,"ntes, netease"
2024-02-22,RBLX,SENTIMENT_RDDT,0.8358232857030761,0.36,0,fallback_no_data,"rblx, roblox"
2024-02-22,MSFT,SENTIMENT_RDDT,0.5355140238184671,0.48,0,fallback_no_data,"msft, microsoft"
2024-02-22,SONY,SENTIMENT_RDDT,0.23557655269928238,0.58,0,fallback_no_data,"sony, sony"
2024-02-22,WBD,SENTIMENT_RDDT,0.48872326636757385,0.44,0,fallback_no_data,"wbd, warner bros"
2024-02-22,NCBDY,SENTIMENT_RDDT,-0.6967174269237363,0.12,0,fallback_no_data,"ncbdy, cd projekt"
2024-02-22,GDEV,SENTIMENT_RDDT,0.2693336263298988,0.02,0,fallback_no_data,"gdev, gaijin"
2024-02-22,OTGLF,SENTIMENT_RDDT,0.1776556455980453,0.08,0,fallback_no_data,"otglf, outlook games"
2024-02-22,SNAL,SENTIMENT_RDDT,0.6670671701364401,0.1,0,fallback_no_data,"snal, snail games"
2024-02-22,GRVY,SENTIMENT_RDDT,0.7188730180220281,0.38,0,fallback_no_data,"grvy, gravity games"
2024-02-22,SQNXF,SENTIMENT_RDDT,0.5299449582846588,0.36,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-02-22,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-02-22,KNMCY,SENTIMENT_RDDT,0.549174444805706,0.36,0,fallback_no_data,"knmcy, konami, konami group"
2024-02-22,NEXOY,SENTIMENT_RDDT,-0.4844815699991364,0.12,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-02-23,EA,SENTIMENT_RDDT,0.6683434453094087,0.48,0,fallback_no_data,"ea, electronic arts, ea games"
2024-02-23,TTWO,SENTIMENT_RDDT,0.7037031118230952,0.26,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-02-23,NTES,SENTIMENT_RDDT,0.7492682665586471,0.02,0,fallback_no_data,"ntes, netease"
2024-02-23,RBLX,SENTIMENT_RDDT,0.8358232853716601,0.36,0,fallback_no_data,"rblx, roblox"
2024-02-23,MSFT,SENTIMENT_RDDT,0.5276810224195766,0.46,0,fallback_no_data,"msft, microsoft"
2024-02-23,SONY,SENTIMENT_RDDT,0.23557655287059018,0.58,0,fallback_no_data,"sony, sony"
2024-02-23,WBD,SENTIMENT_RDDT,0.30236390091766907,0.6,0,fallback_no_data,"wbd, warner bros"
2024-02-23,NCBDY,SENTIMENT_RDDT,-0.6967174271006271,0.12,0,fallback_no_data,"ncbdy, cd projekt"
2024-02-23,GDEV,SENTIMENT_RDDT,0.2693336263298988,0.02,0,fallback_no_data,"gdev, gaijin"
2024-02-23,OTGLF,SENTIMENT_RDDT,0.17765564595861905,0.08,0,fallback_no_data,"otglf, outlook games"
2024-02-23,SNAL,SENTIMENT_RDDT,0.6670671704260079,0.1,0,fallback_no_data,"snal, snail games"
2024-02-23,GRVY,SENTIMENT_RDDT,0.7188730177778007,0.38,0,fallback_no_data,"grvy, gravity games"
2024-02-23,SQNXF,SENTIMENT_RDDT,0.530133516940159,0.38,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-02-23,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-02-23,KNMCY,SENTIMENT_RDDT,0.5491744446010827,0.36,0,fallback_no_data,"knmcy, konami, konami group"
2024-02-23,NEXOY,SENTIMENT_RDDT,-0.48448156955389354,0.12,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-02-24,EA,SENTIMENT_RDDT,0.5598923634099225,0.54,0,fallback_no_data,"ea, electronic arts, ea games"
2024-02-24,TTWO,SENTIMENT_RDDT,0.7026628019764225,0.28,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-02-24,NTES,SENTIMENT_RDDT,0.7492682665586471,0.02,0,fallback_no_data,"ntes, netease"
2024-02-24,RBLX,SENTIMENT_RDDT,0.8356010747946064,0.44,0,fallback_no_data,"rblx, roblox"
2024-02-24,MSFT,SENTIMENT_RDDT,0.528444663919852,0.5,0,fallback_no_data,"msft, microsoft"
2024-02-24,SONY,SENTIMENT_RDDT,0.23350254221327213,0.56,0,fallback_no_data,"sony, sony"
2024-02-24,WBD,SENTIMENT_RDDT,0.30233557903514324,0.58,0,fallback_no_data,"wbd, warner bros"
2024-02-24,NCBDY,SENTIMENT_RDDT,-0.696717427257921,0.12,0,fallback_no_data,"ncbdy, cd projekt"
2024-02-24,GDEV,SENTIMENT_RDDT,0.2693336263298988,0.02,0,fallback_no_data,"gdev, gaijin"
2024-02-24,OTGLF,SENTIMENT_RDDT,0.17765564628078356,0.08,0,fallback_no_data,"otglf, outlook games"
2024-02-24,SNAL,SENTIMENT_RDDT,0.6670671706873468,0.1,0,fallback_no_data,"snal, snail games"
2024-02-24,GRVY,SENTIMENT_RDDT,0.7180009626093683,0.36,0,fallback_no_data,"grvy, gravity games"
2024-02-24,SQNXF,SENTIMENT_RDDT,0.5385765572305309,0.36,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-02-24,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-02-24,KNMCY,SENTIMENT_RDDT,0.5966560263183908,0.36,0,fallback_no_data,"knmcy, konami, konami group"
2024-02-24,NEXOY,SENTIMENT_RDDT,-0.48448156915798185,0.12,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-02-25,EA,SENTIMENT_RDDT,0.5807525970624114,0.54,0,fallback_no_data,"ea, electronic arts, ea games"
2024-02-25,TTWO,SENTIMENT_RDDT,0.7026628020729396,0.28,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-02-25,NTES,SENTIMENT_RDDT,0.7492682665586471,0.02,0,fallback_no_data,"ntes, netease"
2024-02-25,RBLX,SENTIMENT_RDDT,0.8356010745315785,0.44,0,fallback_no_data,"rblx, roblox"
2024-02-25,MSFT,SENTIMENT_RDDT,0.5443513329086241,0.48,0,fallback_no_data,"msft, microsoft"
2024-02-25,SONY,SENTIMENT_RDDT,0.23257444879715167,0.54,0,fallback_no_data,"sony, sony"
2024-02-25,WBD,SENTIMENT_RDDT,0.30322901217026543,0.58,0,fallback_no_data,"wbd, warner bros"
2024-02-25,NCBDY,SENTIMENT_RDDT,-0.6967174274023463,0.12,0,fallback_no_data,"ncbdy, cd projekt"
